Ticket ID,Start Date,Start Time,End Date,End Time,Type
25507807,2023-08-28,11:32:39,2023-08-28,11:42:39,chat
97432396,2023-08-22,13:29:32,2023-08-22,13:35:32,email
44865572,2023-08-12,10:45:46,2023-08-12,10:51:46,voice
50990656,2023-08-28,13:46:11,2023-08-28,13:50:11,chat
53223486,2023-08-22,12:59:32,2023-08-22,13:06:32,email
28259443,2023-08-27,12:08:05,2023-08-27,12:12:05,chat
98221899,2023-08-25,11:32:26,2023-08-25,11:41:26,email
18767510,2023-08-06,11:24:08,2023-08-06,11:31:08,voice
72205015,2023-08-31,12:53:35,2023-08-31,12:55:35,voice
52473906,2023-08-04,13:07:17,2023-08-04,13:12:17,email
66385550,2023-08-30,11:41:24,2023-08-30,11:51:24,email
14251445,2023-08-08,14:55:52,2023-08-08,15:04:52,voice
42718266,2023-08-07,12:43:31,2023-08-07,12:51:31,chat
5236540,2023-08-17,10:10:09,2023-08-17,10:18:09,voice
69775133,2023-08-09,16:59:56,2023-08-09,17:06:56,email
56981165,2023-08-06,12:22:49,2023-08-06,12:25:49,chat
9368177,2023-08-23,10:06:21,2023-08-23,10:10:21,chat
42641575,2023-08-19,14:33:55,2023-08-19,14:35:55,chat
55675857,2023-08-15,13:23:07,2023-08-15,13:25:07,email
45208436,2023-08-22,12:07:12,2023-08-22,12:15:12,chat
36783118,2023-08-15,10:30:35,2023-08-15,10:37:35,chat
2814557,2023-08-23,13:31:18,2023-08-23,13:40:18,email
29212369,2023-08-15,13:51:23,2023-08-15,14:00:23,chat
96068882,2023-08-31,12:04:44,2023-08-31,12:05:44,chat
24090819,2023-08-06,09:43:56,2023-08-06,09:45:56,voice
42821345,2023-08-26,10:16:11,2023-08-26,10:17:11,voice
58212000,2023-08-10,09:42:41,2023-08-10,09:45:41,chat
34915573,2023-08-31,12:21:39,2023-08-31,12:28:39,email
52361900,2023-08-11,12:23:19,2023-08-11,12:24:19,chat
51567733,2023-08-15,13:36:06,2023-08-15,13:37:06,chat
93328803,2023-09-01,11:51:40,2023-09-01,11:57:40,chat
60745573,2023-09-01,13:55:09,2023-09-01,13:59:09,voice
53061254,2023-08-20,10:58:18,2023-08-20,11:03:18,voice
27630218,2023-08-14,13:02:25,2023-08-14,13:08:25,email
87134556,2023-08-05,11:18:24,2023-08-05,11:23:24,email
46345684,2023-08-30,10:59:13,2023-08-30,11:06:13,chat
71489741,2023-08-22,13:35:37,2023-08-22,13:37:37,voice
76472555,2023-08-21,13:32:49,2023-08-21,13:40:49,voice
61302093,2023-08-20,13:20:43,2023-08-20,13:26:43,email
84206139,2023-08-26,12:38:24,2023-08-26,12:48:24,chat
31054703,2023-08-28,13:35:20,2023-08-28,13:40:20,chat
74552917,2023-08-10,11:00:14,2023-08-10,11:04:14,voice
64305476,2023-08-18,13:54:38,2023-08-18,13:58:38,chat
11833443,2023-08-07,11:39:50,2023-08-07,11:46:50,email
58816704,2023-08-14,11:58:19,2023-08-14,12:08:19,voice
25406888,2023-08-15,12:47:07,2023-08-15,12:55:07,email
58651051,2023-08-11,12:53:39,2023-08-11,13:03:39,email
3526308,2023-08-11,09:24:15,2023-08-11,09:27:15,chat
25155192,2023-08-29,13:15:35,2023-08-29,13:22:35,chat
79451364,2023-08-18,11:15:28,2023-08-18,11:22:28,chat
21219042,2023-08-12,12:39:33,2023-08-12,12:47:33,chat
1778773,2023-08-24,12:20:45,2023-08-24,12:21:45,chat
27117544,2023-08-26,12:59:47,2023-08-26,13:09:47,chat
3521398,2023-08-07,12:00:59,2023-08-07,12:05:59,chat
1317686,2023-08-23,09:23:52,2023-08-23,09:31:52,chat
48642920,2023-08-08,10:16:54,2023-08-08,10:23:54,voice
59476650,2023-08-26,13:24:33,2023-08-26,13:30:33,chat
64028275,2023-08-14,11:55:01,2023-08-14,12:00:01,voice
27057424,2023-09-01,10:47:13,2023-09-01,10:56:13,voice
76380863,2023-08-15,09:28:37,2023-08-15,09:34:37,chat
5241849,2023-08-25,13:07:48,2023-08-25,13:10:48,voice
11546674,2023-08-24,12:31:34,2023-08-24,12:36:34,voice
99133479,2023-08-30,13:02:42,2023-08-30,13:09:42,voice
24825878,2023-08-27,12:49:30,2023-08-27,12:59:30,email
48131523,2023-08-15,12:39:57,2023-08-15,12:43:57,chat
40495663,2023-08-15,12:47:32,2023-08-15,12:52:32,email
68094667,2023-09-02,12:58:07,2023-09-02,13:03:07,chat
30240945,2023-08-30,13:16:00,2023-08-30,13:19:00,voice
64010209,2023-08-05,12:34:52,2023-08-05,12:40:52,chat
27951109,2023-08-30,13:36:59,2023-08-30,13:40:59,voice
43239858,2023-08-22,11:48:45,2023-08-22,11:58:45,voice
64546849,2023-08-22,12:31:00,2023-08-22,12:39:00,chat
84046934,2023-08-26,11:09:55,2023-08-26,11:12:55,email
78096921,2023-08-24,11:19:05,2023-08-24,11:26:05,chat
77470774,2023-08-20,12:09:39,2023-08-20,12:17:39,chat
2248297,2023-08-08,11:00:17,2023-08-08,11:03:17,chat
83268024,2023-08-25,12:44:01,2023-08-25,12:49:01,voice
78293735,2023-08-11,13:26:17,2023-08-11,13:27:17,email
83912134,2023-08-31,12:24:16,2023-08-31,12:27:16,chat
51159482,2023-08-31,13:00:31,2023-08-31,13:07:31,chat
33094860,2023-08-20,13:11:56,2023-08-20,13:19:56,chat
90695245,2023-08-08,13:45:34,2023-08-08,13:54:34,email
81735166,2023-08-21,11:48:02,2023-08-21,11:58:02,email
86688559,2023-08-19,10:03:07,2023-08-19,10:04:07,email
46625409,2023-08-08,12:17:34,2023-08-08,12:20:34,chat
82503996,2023-08-13,12:54:45,2023-08-13,12:59:45,chat
12963083,2023-08-25,13:07:47,2023-08-25,13:14:47,voice
27077915,2023-09-01,11:25:24,2023-09-01,11:32:24,voice
14543240,2023-08-26,12:29:59,2023-08-26,12:31:59,email
53472474,2023-08-12,13:40:00,2023-08-12,13:44:00,voice
58530322,2023-08-28,12:31:45,2023-08-28,12:32:45,email
63514828,2023-08-05,12:42:19,2023-08-05,12:51:19,voice
63344898,2023-08-27,13:11:23,2023-08-27,13:16:23,email
1327542,2023-08-13,13:20:42,2023-08-13,13:25:42,voice
84485730,2023-08-21,10:21:51,2023-08-21,10:26:51,email
7139037,2023-08-05,09:46:39,2023-08-05,09:55:39,voice
37090537,2023-09-01,13:46:16,2023-09-01,13:50:16,email
95184691,2023-08-15,11:53:31,2023-08-15,11:54:31,email
48669544,2023-08-18,10:47:50,2023-08-18,10:52:50,voice
24869215,2023-09-02,12:01:13,2023-09-02,12:04:13,chat
8466127,2023-08-19,11:13:37,2023-08-19,11:19:37,chat
91831251,2023-08-19,11:44:21,2023-08-19,11:54:21,email
95266773,2023-08-19,12:37:41,2023-08-19,12:44:41,email
70201966,2023-08-14,12:20:23,2023-08-14,12:29:23,email
4090916,2023-09-01,14:06:55,2023-09-01,14:08:55,email
75303103,2023-08-23,12:12:40,2023-08-23,12:17:40,chat
26089476,2023-08-27,14:14:07,2023-08-27,14:22:07,chat
77219072,2023-08-16,11:28:49,2023-08-16,11:29:49,voice
1805645,2023-08-09,11:50:52,2023-08-09,12:00:52,email
94059096,2023-08-23,10:41:27,2023-08-23,10:45:27,voice
53182050,2023-08-19,13:43:16,2023-08-19,13:45:16,email
59195330,2023-08-15,12:41:56,2023-08-15,12:43:56,chat
49092465,2023-08-16,13:38:08,2023-08-16,13:43:08,email
35761577,2023-09-01,13:39:12,2023-09-01,13:43:12,email
92102014,2023-08-08,12:37:49,2023-08-08,12:40:49,voice
67702868,2023-08-10,11:57:44,2023-08-10,12:02:44,voice
98964881,2023-08-23,10:40:50,2023-08-23,10:45:50,chat
48293593,2023-08-30,10:04:20,2023-08-30,10:05:20,chat
52821906,2023-08-29,12:53:14,2023-08-29,12:55:14,email
96325585,2023-08-21,12:36:06,2023-08-21,12:43:06,email
16602621,2023-08-16,11:49:40,2023-08-16,11:51:40,voice
99750182,2023-08-10,11:22:18,2023-08-10,11:30:18,email
2738391,2023-08-11,11:31:09,2023-08-11,11:36:09,email
39306269,2023-08-30,13:23:00,2023-08-30,13:30:00,chat
95500516,2023-08-25,11:53:49,2023-08-25,12:01:49,email
53691167,2023-08-19,12:10:09,2023-08-19,12:20:09,chat
96969547,2023-08-10,12:58:24,2023-08-10,13:02:24,voice
79565301,2023-08-12,12:38:11,2023-08-12,12:40:11,voice
31746431,2023-08-25,12:59:37,2023-08-25,13:02:37,voice
99621586,2023-08-17,09:57:12,2023-08-17,10:01:12,chat
67693899,2023-08-06,16:11:25,2023-08-06,16:12:25,email
45302906,2023-08-26,13:21:37,2023-08-26,13:30:37,voice
59480732,2023-08-24,10:58:06,2023-08-24,11:00:06,chat
73184328,2023-08-29,12:45:59,2023-08-29,12:55:59,voice
66952077,2023-08-28,11:32:48,2023-08-28,11:33:48,email
42826804,2023-08-19,16:41:12,2023-08-19,16:46:12,email
65462237,2023-09-01,13:25:32,2023-09-01,13:30:32,chat
5306698,2023-08-24,11:41:08,2023-08-24,11:45:08,chat
1468510,2023-08-22,09:26:47,2023-08-22,09:32:47,email
72425450,2023-08-22,12:19:11,2023-08-22,12:28:11,chat
62930413,2023-08-17,12:41:27,2023-08-17,12:50:27,chat
59294071,2023-08-30,11:24:59,2023-08-30,11:33:59,chat
9329595,2023-08-11,11:15:18,2023-08-11,11:21:18,email
68557735,2023-09-02,13:05:09,2023-09-02,13:14:09,email
94470466,2023-08-09,12:46:57,2023-08-09,12:50:57,chat
1940897,2023-08-12,14:38:40,2023-08-12,14:41:40,voice
86167410,2023-08-08,15:57:40,2023-08-08,16:07:40,email
71407063,2023-08-13,12:10:51,2023-08-13,12:17:51,chat
50293277,2023-08-12,13:41:19,2023-08-12,13:49:19,voice
32584910,2023-09-01,12:10:36,2023-09-01,12:16:36,chat
21255519,2023-08-27,09:21:28,2023-08-27,09:27:28,voice
6305320,2023-08-04,13:55:44,2023-08-04,13:59:44,chat
53193654,2023-08-21,09:31:59,2023-08-21,09:39:59,chat
46593006,2023-08-22,11:00:18,2023-08-22,11:02:18,email
99249458,2023-08-05,13:47:16,2023-08-05,13:51:16,chat
90309385,2023-08-12,09:19:41,2023-08-12,09:24:41,chat
81711243,2023-08-28,14:25:48,2023-08-28,14:30:48,email
82761423,2023-08-10,12:41:59,2023-08-10,12:44:59,voice
17278335,2023-08-18,14:17:24,2023-08-18,14:19:24,chat
42712072,2023-08-04,12:18:03,2023-08-04,12:28:03,voice
85901297,2023-08-13,10:28:44,2023-08-13,10:38:44,email
17130687,2023-08-05,09:04:22,2023-08-05,09:13:22,chat
73219871,2023-08-04,09:34:43,2023-08-04,09:42:43,voice
93625437,2023-08-15,12:56:45,2023-08-15,12:59:45,voice
93518599,2023-08-08,12:18:50,2023-08-08,12:22:50,chat
40587783,2023-08-10,11:12:12,2023-08-10,11:19:12,email
34475944,2023-08-25,11:06:18,2023-08-25,11:10:18,chat
57101464,2023-08-17,10:45:46,2023-08-17,10:48:46,chat
67260056,2023-09-01,12:46:11,2023-09-01,12:56:11,chat
14293697,2023-08-15,11:45:43,2023-08-15,11:50:43,email
17375969,2023-08-10,10:35:19,2023-08-10,10:40:19,voice
74866270,2023-08-28,13:22:45,2023-08-28,13:23:45,chat
88770223,2023-08-29,13:26:19,2023-08-29,13:31:19,chat
91127050,2023-08-19,14:35:59,2023-08-19,14:45:59,voice
81632932,2023-08-04,14:09:38,2023-08-04,14:14:38,chat
54851578,2023-08-21,11:22:58,2023-08-21,11:27:58,voice
37384576,2023-08-10,11:37:46,2023-08-10,11:47:46,voice
17792795,2023-08-29,12:08:43,2023-08-29,12:15:43,chat
39332790,2023-08-27,12:17:48,2023-08-27,12:26:48,voice
35382906,2023-08-11,12:14:25,2023-08-11,12:23:25,chat
97072624,2023-08-30,13:26:32,2023-08-30,13:27:32,voice
32865262,2023-08-14,12:04:24,2023-08-14,12:13:24,voice
48674649,2023-08-30,12:50:17,2023-08-30,12:56:17,voice
65121718,2023-08-22,11:48:38,2023-08-22,11:49:38,voice
78815790,2023-08-09,11:07:05,2023-08-09,11:10:05,voice
62862523,2023-08-21,11:13:31,2023-08-21,11:15:31,chat
38435425,2023-08-10,12:18:38,2023-08-10,12:26:38,email
32147708,2023-08-28,13:31:02,2023-08-28,13:37:02,chat
84629703,2023-08-24,13:52:28,2023-08-24,13:57:28,email
95612731,2023-09-01,13:15:00,2023-09-01,13:23:00,email
30987183,2023-08-07,10:17:27,2023-08-07,10:22:27,email
92773895,2023-08-09,13:53:04,2023-08-09,13:54:04,voice
11215861,2023-09-02,10:33:20,2023-09-02,10:38:20,voice
21293064,2023-08-17,12:07:26,2023-08-17,12:11:26,voice
77374547,2023-08-17,10:36:03,2023-08-17,10:43:03,voice
9315384,2023-08-08,11:04:57,2023-08-08,11:11:57,voice
24464949,2023-08-28,12:07:14,2023-08-28,12:14:14,chat
86521184,2023-08-19,12:16:00,2023-08-19,12:22:00,voice
52689673,2023-08-21,14:06:08,2023-08-21,14:16:08,email
35856118,2023-08-08,11:12:03,2023-08-08,11:21:03,voice
40839582,2023-08-29,11:00:27,2023-08-29,11:04:27,email
20690410,2023-08-16,14:11:15,2023-08-16,14:20:15,email
13451380,2023-08-20,11:39:08,2023-08-20,11:44:08,email
46870379,2023-08-15,10:37:20,2023-08-15,10:47:20,chat
12225482,2023-08-31,13:40:34,2023-08-31,13:44:34,voice
41605212,2023-08-17,12:16:50,2023-08-17,12:21:50,email
9807580,2023-08-06,11:57:40,2023-08-06,12:02:40,chat
51569450,2023-08-28,10:16:20,2023-08-28,10:23:20,voice
76127359,2023-08-30,12:08:28,2023-08-30,12:13:28,email
47849605,2023-08-23,12:34:51,2023-08-23,12:38:51,voice
21310764,2023-08-03,11:45:47,2023-08-03,11:46:47,chat
85707350,2023-08-05,12:40:23,2023-08-05,12:46:23,chat
94866694,2023-08-22,13:11:12,2023-08-22,13:15:12,email
71125232,2023-08-24,12:13:09,2023-08-24,12:19:09,voice
39915396,2023-08-18,10:10:47,2023-08-18,10:13:47,voice
10712466,2023-08-26,14:23:28,2023-08-26,14:27:28,chat
34085027,2023-08-24,12:47:18,2023-08-24,12:52:18,chat
59673443,2023-08-12,12:38:36,2023-08-12,12:41:36,email
33570903,2023-08-05,12:10:00,2023-08-05,12:14:00,chat
21889162,2023-08-13,13:12:40,2023-08-13,13:13:40,voice
56164619,2023-08-06,11:26:46,2023-08-06,11:35:46,email
80811029,2023-08-25,12:48:48,2023-08-25,12:52:48,chat
39933498,2023-08-19,11:56:42,2023-08-19,12:03:42,email
52331971,2023-08-26,10:10:50,2023-08-26,10:11:50,chat
9548766,2023-08-17,12:41:06,2023-08-17,12:43:06,email
16595511,2023-08-19,11:23:05,2023-08-19,11:24:05,voice
75989626,2023-08-17,11:23:38,2023-08-17,11:27:38,email
38730580,2023-08-10,12:42:52,2023-08-10,12:48:52,email
60179093,2023-08-21,10:16:21,2023-08-21,10:22:21,voice
91411045,2023-08-29,12:48:28,2023-08-29,12:50:28,chat
15922278,2023-08-25,12:09:40,2023-08-25,12:17:40,email
65292845,2023-08-11,11:16:41,2023-08-11,11:25:41,chat
33144862,2023-08-06,12:49:05,2023-08-06,12:59:05,email
12714566,2023-08-08,11:29:30,2023-08-08,11:34:30,voice
87418375,2023-08-26,11:53:44,2023-08-26,12:00:44,voice
64182376,2023-08-23,11:02:33,2023-08-23,11:07:33,voice
55088813,2023-08-19,11:39:42,2023-08-19,11:40:42,chat
32931890,2023-08-19,11:12:08,2023-08-19,11:14:08,email
33897260,2023-08-08,13:28:52,2023-08-08,13:30:52,voice
77302389,2023-08-05,11:34:56,2023-08-05,11:44:56,chat
47289910,2023-08-03,12:05:00,2023-08-03,12:08:00,email
63861656,2023-09-01,11:34:27,2023-09-01,11:41:27,email
45176053,2023-08-19,13:39:19,2023-08-19,13:46:19,email
68020386,2023-08-23,12:00:00,2023-08-23,12:02:00,chat
23113899,2023-08-22,11:54:38,2023-08-22,11:58:38,chat
10493313,2023-08-28,13:26:32,2023-08-28,13:30:32,email
31475029,2023-08-04,10:21:57,2023-08-04,10:23:57,email
61851276,2023-08-28,10:13:26,2023-08-28,10:16:26,chat
63413520,2023-08-15,14:34:01,2023-08-15,14:35:01,voice
53748873,2023-08-13,11:21:39,2023-08-13,11:23:39,email
62726341,2023-08-05,12:35:57,2023-08-05,12:37:57,chat
39968942,2023-08-27,12:37:19,2023-08-27,12:41:19,email
56809089,2023-08-15,11:32:53,2023-08-15,11:38:53,voice
65926034,2023-08-17,12:30:48,2023-08-17,12:37:48,email
27409121,2023-08-16,12:12:43,2023-08-16,12:20:43,email
60809076,2023-08-14,12:21:22,2023-08-14,12:28:22,voice
46545009,2023-08-26,09:31:40,2023-08-26,09:36:40,email
59221505,2023-08-30,13:08:14,2023-08-30,13:10:14,chat
26781278,2023-08-30,13:04:12,2023-08-30,13:13:12,chat
80261485,2023-08-07,14:47:58,2023-08-07,14:57:58,voice
2691387,2023-08-05,12:04:53,2023-08-05,12:07:53,chat
91469182,2023-08-17,13:29:19,2023-08-17,13:30:19,voice
49267595,2023-08-05,11:49:08,2023-08-05,11:54:08,chat
95958091,2023-08-09,11:44:30,2023-08-09,11:53:30,chat
97184597,2023-08-08,12:55:09,2023-08-08,13:03:09,voice
54432579,2023-09-02,13:47:26,2023-09-02,13:49:26,chat
91104779,2023-08-13,12:35:17,2023-08-13,12:42:17,chat
94313916,2023-08-26,12:23:09,2023-08-26,12:25:09,voice
20870827,2023-08-30,12:41:07,2023-08-30,12:43:07,chat
85190405,2023-09-02,11:05:21,2023-09-02,11:09:21,chat
69803105,2023-08-26,11:37:03,2023-08-26,11:40:03,chat
30964345,2023-08-27,13:27:26,2023-08-27,13:32:26,email
33734204,2023-08-05,11:18:52,2023-08-05,11:23:52,email
52845415,2023-08-06,10:24:58,2023-08-06,10:28:58,voice
95875085,2023-08-16,12:10:18,2023-08-16,12:14:18,chat
53362835,2023-08-29,11:28:30,2023-08-29,11:29:30,voice
22909989,2023-08-19,13:15:28,2023-08-19,13:19:28,email
95356640,2023-08-26,12:23:35,2023-08-26,12:26:35,voice
60717293,2023-08-25,09:11:50,2023-08-25,09:12:50,email
12738980,2023-08-17,13:43:56,2023-08-17,13:53:56,chat
4930501,2023-08-26,13:31:33,2023-08-26,13:40:33,voice
30730412,2023-08-20,11:11:44,2023-08-20,11:20:44,email
74550387,2023-08-27,14:50:05,2023-08-27,15:00:05,email
97386502,2023-08-30,13:59:43,2023-08-30,14:03:43,chat
48523568,2023-08-18,13:16:23,2023-08-18,13:21:23,email
13773197,2023-08-15,13:03:27,2023-08-15,13:11:27,email
55692093,2023-08-17,12:23:31,2023-08-17,12:26:31,voice
8620393,2023-09-02,12:11:23,2023-09-02,12:12:23,email
68536800,2023-08-20,13:02:02,2023-08-20,13:05:02,email
90153030,2023-08-05,14:35:11,2023-08-05,14:45:11,email
5284326,2023-08-05,12:53:48,2023-08-05,13:00:48,email
42485062,2023-08-11,11:46:30,2023-08-11,11:48:30,email
10107945,2023-08-19,13:13:17,2023-08-19,13:18:17,voice
26532293,2023-08-11,12:43:24,2023-08-11,12:50:24,email
83411987,2023-08-06,09:17:52,2023-08-06,09:21:52,chat
44371325,2023-08-30,12:26:21,2023-08-30,12:34:21,chat
67296106,2023-08-19,12:04:22,2023-08-19,12:13:22,voice
11822128,2023-08-26,12:54:49,2023-08-26,12:59:49,chat
67282056,2023-08-11,13:43:23,2023-08-11,13:48:23,voice
62069072,2023-09-01,11:34:15,2023-09-01,11:35:15,email
29472753,2023-09-02,12:21:43,2023-09-02,12:22:43,chat
7388185,2023-08-03,12:36:09,2023-08-03,12:42:09,chat
43270828,2023-08-08,13:34:31,2023-08-08,13:42:31,email
41738045,2023-08-08,11:29:05,2023-08-08,11:32:05,chat
35699138,2023-08-06,12:06:01,2023-08-06,12:09:01,voice
86567497,2023-08-26,11:35:33,2023-08-26,11:45:33,email
88658792,2023-08-08,12:15:50,2023-08-08,12:18:50,chat
70729061,2023-08-18,13:30:19,2023-08-18,13:39:19,voice
48666724,2023-08-15,11:46:29,2023-08-15,11:55:29,voice
69904250,2023-08-07,12:08:36,2023-08-07,12:17:36,chat
65868484,2023-08-11,14:14:50,2023-08-11,14:15:50,email
68364494,2023-08-21,14:08:18,2023-08-21,14:10:18,email
98772405,2023-08-09,13:32:26,2023-08-09,13:39:26,email
19008354,2023-08-07,12:19:59,2023-08-07,12:28:59,email
70679733,2023-08-09,12:40:30,2023-08-09,12:42:30,email
36274032,2023-08-15,11:36:36,2023-08-15,11:39:36,email
41434713,2023-08-08,13:53:30,2023-08-08,13:58:30,email
61800704,2023-08-07,13:03:32,2023-08-07,13:11:32,email
16659043,2023-08-14,11:56:16,2023-08-14,12:02:16,chat
43504280,2023-08-17,14:34:34,2023-08-17,14:37:34,voice
72894527,2023-08-17,10:45:35,2023-08-17,10:50:35,chat
33543856,2023-08-28,12:38:08,2023-08-28,12:44:08,chat
11262115,2023-08-19,12:47:14,2023-08-19,12:52:14,email
7723320,2023-08-04,13:03:02,2023-08-04,13:04:02,chat
64888885,2023-08-29,13:23:55,2023-08-29,13:30:55,chat
72701932,2023-08-29,14:09:55,2023-08-29,14:17:55,email
68965029,2023-08-15,12:39:52,2023-08-15,12:45:52,voice
96604156,2023-08-25,11:02:35,2023-08-25,11:09:35,email
36206630,2023-08-07,14:17:10,2023-08-07,14:21:10,chat
4596421,2023-08-26,10:01:26,2023-08-26,10:08:26,chat
98650131,2023-08-22,09:30:09,2023-08-22,09:37:09,voice
54403570,2023-08-19,10:52:13,2023-08-19,10:57:13,email
43474142,2023-08-30,11:40:22,2023-08-30,11:41:22,email
50825616,2023-08-16,11:34:39,2023-08-16,11:40:39,email
23144339,2023-08-19,12:39:35,2023-08-19,12:40:35,chat
91212847,2023-08-30,10:25:30,2023-08-30,10:27:30,voice
14793966,2023-08-07,09:40:58,2023-08-07,09:43:58,email
90152764,2023-08-24,12:51:05,2023-08-24,12:53:05,chat
86803283,2023-08-18,12:54:38,2023-08-18,12:56:38,email
32759803,2023-08-17,14:10:40,2023-08-17,14:18:40,voice
71374468,2023-08-15,10:57:37,2023-08-15,11:06:37,chat
85495380,2023-08-09,12:09:29,2023-08-09,12:14:29,email
1631328,2023-08-23,12:43:20,2023-08-23,12:48:20,voice
39221952,2023-08-05,12:14:20,2023-08-05,12:21:20,voice
58743597,2023-08-23,10:48:50,2023-08-23,10:58:50,chat
18816219,2023-08-15,13:40:14,2023-08-15,13:48:14,voice
13645452,2023-08-22,12:26:04,2023-08-22,12:27:04,chat
14267104,2023-09-01,11:34:33,2023-09-01,11:38:33,voice
81794055,2023-08-20,13:21:47,2023-08-20,13:22:47,email
55619439,2023-08-26,12:58:12,2023-08-26,13:00:12,email
18251489,2023-08-11,12:04:22,2023-08-11,12:08:22,voice
79189655,2023-09-01,13:23:38,2023-09-01,13:25:38,chat
5791973,2023-08-07,12:25:28,2023-08-07,12:33:28,email
54294394,2023-08-29,13:35:43,2023-08-29,13:37:43,voice
5709241,2023-08-24,12:34:43,2023-08-24,12:43:43,chat
33711723,2023-08-17,09:33:27,2023-08-17,09:34:27,chat
54630665,2023-08-25,13:22:27,2023-08-25,13:26:27,voice
42137305,2023-08-09,10:34:11,2023-08-09,10:36:11,email
77502651,2023-08-18,10:54:30,2023-08-18,10:57:30,chat
12756312,2023-08-22,13:12:16,2023-08-22,13:17:16,email
19228912,2023-08-05,12:04:59,2023-08-05,12:08:59,voice
60003404,2023-08-28,13:35:53,2023-08-28,13:45:53,chat
89671664,2023-08-05,13:29:15,2023-08-05,13:38:15,chat
57025910,2023-08-29,09:16:08,2023-08-29,09:24:08,chat
63731352,2023-08-24,13:33:44,2023-08-24,13:42:44,chat
47884550,2023-08-21,13:30:17,2023-08-21,13:32:17,voice
94530664,2023-08-25,13:07:08,2023-08-25,13:16:08,email
21783774,2023-09-02,13:27:44,2023-09-02,13:33:44,chat
30853343,2023-08-31,10:50:29,2023-08-31,10:58:29,chat
90130420,2023-08-28,13:13:00,2023-08-28,13:14:00,email
17349728,2023-08-21,10:47:30,2023-08-21,10:49:30,voice
75813212,2023-08-11,09:44:10,2023-08-11,09:49:10,email
69275884,2023-09-01,09:17:27,2023-09-01,09:21:27,chat
54066663,2023-08-21,12:57:10,2023-08-21,13:03:10,email
13993853,2023-08-25,10:41:39,2023-08-25,10:47:39,chat
63172474,2023-08-13,13:03:17,2023-08-13,13:08:17,email
18443999,2023-08-29,12:17:13,2023-08-29,12:25:13,email
49806344,2023-08-29,12:59:25,2023-08-29,13:06:25,chat
36932754,2023-08-27,10:45:11,2023-08-27,10:51:11,voice
46836164,2023-08-28,13:56:23,2023-08-28,14:00:23,voice
79061485,2023-09-01,13:13:12,2023-09-01,13:20:12,chat
22111484,2023-08-12,11:57:53,2023-08-12,12:02:53,email
72102623,2023-08-28,12:43:50,2023-08-28,12:51:50,email
3161181,2023-08-29,11:37:50,2023-08-29,11:44:50,chat
40700602,2023-08-25,13:54:29,2023-08-25,13:58:29,email
53983560,2023-08-17,11:23:50,2023-08-17,11:30:50,email
25868163,2023-08-29,11:52:51,2023-08-29,11:56:51,chat
33910114,2023-08-16,10:39:45,2023-08-16,10:49:45,chat
71050048,2023-08-31,10:33:51,2023-08-31,10:37:51,email
52015613,2023-08-27,11:16:47,2023-08-27,11:22:47,chat
91113033,2023-08-06,12:37:07,2023-08-06,12:43:07,email
91571056,2023-08-22,10:53:36,2023-08-22,10:54:36,voice
37938623,2023-08-19,13:31:26,2023-08-19,13:35:26,voice
27123980,2023-09-02,13:35:07,2023-09-02,13:36:07,email
76820421,2023-08-12,11:25:05,2023-08-12,11:29:05,email
40414741,2023-08-05,11:40:02,2023-08-05,11:49:02,email
90687940,2023-08-30,13:57:54,2023-08-30,14:07:54,chat
1556796,2023-08-24,10:56:27,2023-08-24,11:01:27,email
85652832,2023-08-18,11:49:29,2023-08-18,11:58:29,voice
32422885,2023-08-31,13:17:19,2023-08-31,13:25:19,chat
63344361,2023-08-23,13:07:22,2023-08-23,13:15:22,email
96776954,2023-08-27,13:45:52,2023-08-27,13:54:52,voice
90625355,2023-08-18,11:50:54,2023-08-18,11:56:54,voice
95901576,2023-08-04,10:49:36,2023-08-04,10:57:36,chat
66941033,2023-08-24,11:22:00,2023-08-24,11:28:00,voice
54569257,2023-08-25,11:12:36,2023-08-25,11:13:36,chat
20141982,2023-08-22,09:10:59,2023-08-22,09:15:59,chat
95699616,2023-08-28,13:45:28,2023-08-28,13:50:28,voice
94893345,2023-08-12,13:19:01,2023-08-12,13:26:01,email
21055267,2023-08-15,11:19:06,2023-08-15,11:28:06,email
17296634,2023-08-23,10:26:25,2023-08-23,10:31:25,email
9871832,2023-08-07,10:10:47,2023-08-07,10:17:47,voice
11300464,2023-08-10,09:16:17,2023-08-10,09:26:17,voice
39372993,2023-08-04,13:23:49,2023-08-04,13:27:49,email
96380090,2023-08-12,12:18:44,2023-08-12,12:19:44,chat
59594635,2023-08-10,13:25:01,2023-08-10,13:33:01,voice
66599530,2023-08-28,10:32:56,2023-08-28,10:35:56,email
79141546,2023-08-19,12:20:04,2023-08-19,12:21:04,email
9594984,2023-08-16,12:04:30,2023-08-16,12:06:30,chat
48951570,2023-08-16,13:00:52,2023-08-16,13:06:52,voice
84273576,2023-08-23,13:35:52,2023-08-23,13:37:52,chat
58605848,2023-08-05,10:21:25,2023-08-05,10:26:25,chat
15664285,2023-08-24,10:41:49,2023-08-24,10:44:49,chat
5573106,2023-08-22,12:54:07,2023-08-22,12:59:07,email
43593927,2023-08-14,09:40:09,2023-08-14,09:45:09,voice
78272354,2023-08-10,12:22:52,2023-08-10,12:28:52,email
34729794,2023-08-08,12:12:52,2023-08-08,12:22:52,email
