Ticket ID,Start Date,Start Time,End Date,End Time,Type
52914309,2023-04-22,12:24:59,2023-04-22,12:32:59,voice
65015513,2023-04-11,11:41:33,2023-04-11,11:45:33,voice
35889978,2023-04-09,16:31:39,2023-04-09,16:37:39,voice
86811749,2023-04-27,13:54:07,2023-04-27,13:56:07,voice
83397233,2023-04-17,12:41:00,2023-04-17,12:42:00,voice
68035447,2023-04-15,11:41:42,2023-04-15,11:46:42,voice
11978896,2023-04-03,17:47:04,2023-04-03,17:48:04,voice
80399830,2023-04-23,11:08:25,2023-04-23,11:15:25,voice
37502565,2023-04-24,10:35:01,2023-04-24,10:41:01,voice
59498412,2023-04-05,12:41:21,2023-04-05,12:43:21,voice
82713883,2023-04-23,12:41:07,2023-04-23,12:47:07,voice
34225892,2023-04-12,12:33:13,2023-04-12,12:36:13,voice
22159057,2023-04-06,13:46:09,2023-04-06,13:53:09,voice
66423871,2023-04-20,14:57:36,2023-04-20,14:58:36,voice
90250187,2023-04-11,11:20:45,2023-04-11,11:25:45,voice
81578726,2023-04-04,14:32:20,2023-04-04,14:40:20,voice
90615258,2023-04-07,12:19:15,2023-04-07,12:24:15,voice
11388030,2023-04-21,13:18:23,2023-04-21,13:27:23,voice
58162289,2023-04-22,11:38:10,2023-04-22,11:45:10,voice
81330079,2023-04-28,14:35:25,2023-04-28,14:43:25,voice
90270738,2023-04-28,12:20:02,2023-04-28,12:24:02,voice
50598574,2023-04-30,10:25:52,2023-04-30,10:32:52,voice
24145471,2023-04-30,14:59:10,2023-04-30,15:05:10,voice
56102035,2023-04-16,10:14:17,2023-04-16,10:22:17,voice
11731903,2023-04-26,12:28:08,2023-04-26,12:35:08,voice
7847300,2023-04-04,11:16:06,2023-04-04,11:24:06,voice
74114219,2023-04-06,13:35:51,2023-04-06,13:45:51,voice
85015702,2023-04-19,13:24:10,2023-04-19,13:26:10,voice
17309574,2023-04-06,12:35:10,2023-04-06,12:43:10,voice
83715834,2023-04-28,12:03:14,2023-04-28,12:12:14,voice
66073020,2023-04-30,13:24:51,2023-04-30,13:25:51,voice
50894659,2023-04-17,12:40:06,2023-04-17,12:45:06,voice
87929611,2023-04-23,16:58:38,2023-04-23,17:07:38,voice
24151389,2023-04-29,13:38:23,2023-04-29,13:46:23,voice
21604207,2023-04-11,11:00:22,2023-04-11,11:10:22,voice
95805578,2023-04-03,11:29:29,2023-04-03,11:35:29,voice
28747191,2023-04-13,12:59:25,2023-04-13,13:01:25,voice
96115284,2023-04-16,16:26:37,2023-04-16,16:34:37,voice
64232711,2023-04-19,11:32:41,2023-04-19,11:34:41,voice
25902863,2023-04-10,16:57:41,2023-04-10,17:05:41,voice
72138181,2023-04-21,12:06:15,2023-04-21,12:16:15,voice
48983968,2023-04-08,10:32:19,2023-04-08,10:41:19,voice
1881588,2023-04-28,14:02:40,2023-04-28,14:08:40,voice
9774984,2023-04-26,13:28:37,2023-04-26,13:36:37,voice
58352398,2023-04-23,13:45:33,2023-04-23,13:53:33,voice
73324778,2023-04-03,11:33:57,2023-04-03,11:38:57,voice
26735690,2023-04-26,13:26:20,2023-04-26,13:32:20,voice
96473503,2023-04-09,13:15:33,2023-04-09,13:24:33,voice
27746557,2023-04-04,13:46:41,2023-04-04,13:55:41,voice
18996018,2023-04-21,09:51:21,2023-04-21,10:00:21,voice
73927284,2023-04-15,15:15:44,2023-04-15,15:22:44,voice
1619222,2023-04-25,12:35:18,2023-04-25,12:40:18,voice
87575362,2023-04-28,10:14:10,2023-04-28,10:23:10,voice
58449836,2023-04-17,11:52:54,2023-04-17,12:00:54,voice
7699785,2023-04-16,17:55:53,2023-04-16,18:01:53,voice
23832712,2023-04-23,15:02:02,2023-04-23,15:04:02,voice
23582660,2023-04-27,09:55:59,2023-04-27,09:58:59,voice
35252673,2023-04-21,12:33:46,2023-04-21,12:35:46,voice
79178471,2023-04-28,11:10:58,2023-04-28,11:14:58,voice
74516729,2023-04-14,15:32:50,2023-04-14,15:41:50,voice
6324418,2023-04-23,17:18:18,2023-04-23,17:19:18,voice
61892653,2023-04-07,11:55:16,2023-04-07,12:03:16,voice
76747787,2023-04-29,17:47:09,2023-04-29,17:57:09,voice
73132882,2023-04-26,13:30:50,2023-04-26,13:34:50,voice
5887852,2023-04-20,11:25:30,2023-04-20,11:30:30,voice
51023066,2023-04-10,14:08:40,2023-04-10,14:09:40,voice
34681196,2023-04-13,10:45:18,2023-04-13,10:49:18,voice
3048580,2023-04-04,09:19:50,2023-04-04,09:22:50,voice
21495618,2023-04-25,10:08:24,2023-04-25,10:13:24,voice
1429012,2023-04-03,13:38:33,2023-04-03,13:46:33,voice
52325777,2023-04-23,12:31:59,2023-04-23,12:35:59,voice
43863472,2023-04-18,17:01:13,2023-04-18,17:09:13,voice
44546271,2023-04-25,11:48:04,2023-04-25,11:50:04,voice
27921642,2023-04-18,11:18:44,2023-04-18,11:28:44,voice
47387480,2023-04-29,09:39:28,2023-04-29,09:41:28,voice
3721128,2023-04-12,11:27:43,2023-04-12,11:33:43,voice
20324446,2023-04-02,12:42:48,2023-04-02,12:43:48,voice
37673660,2023-04-19,13:20:44,2023-04-19,13:21:44,voice
96701816,2023-04-10,11:29:45,2023-04-10,11:31:45,voice
97058223,2023-04-25,11:19:38,2023-04-25,11:27:38,voice
81185791,2023-04-20,10:17:13,2023-04-20,10:26:13,voice
54461361,2023-04-25,14:18:54,2023-04-25,14:24:54,voice
61129981,2023-04-20,13:47:50,2023-04-20,13:49:50,voice
42940601,2023-04-30,10:39:42,2023-04-30,10:45:42,voice
11126746,2023-04-02,09:48:51,2023-04-02,09:52:51,voice
71705431,2023-04-16,12:30:07,2023-04-16,12:34:07,voice
29178288,2023-04-22,11:37:33,2023-04-22,11:42:33,voice
80678435,2023-04-20,09:26:22,2023-04-20,09:34:22,voice
86710210,2023-04-20,10:50:51,2023-04-20,10:56:51,voice
37539083,2023-04-03,10:07:43,2023-04-03,10:12:43,voice
76741047,2023-04-13,12:34:14,2023-04-13,12:41:14,voice
51401110,2023-04-30,13:14:42,2023-04-30,13:22:42,voice
53793606,2023-04-27,09:16:32,2023-04-27,09:24:32,voice
5560803,2023-04-25,09:05:01,2023-04-25,09:09:01,voice
19400452,2023-04-09,12:56:24,2023-04-09,13:01:24,voice
42077048,2023-04-13,13:44:43,2023-04-13,13:54:43,voice
14191384,2023-04-19,13:44:38,2023-04-19,13:49:38,voice
51118820,2023-04-27,12:24:10,2023-04-27,12:25:10,voice
13623843,2023-04-19,13:22:07,2023-04-19,13:27:07,voice
13864055,2023-04-18,11:55:55,2023-04-18,11:59:55,voice
28805453,2023-04-06,13:23:56,2023-04-06,13:25:56,voice
71431376,2023-04-13,11:19:33,2023-04-13,11:22:33,voice
79847102,2023-04-27,11:59:57,2023-04-27,12:03:57,voice
66648475,2023-04-09,15:05:49,2023-04-09,15:15:49,voice
97178293,2023-04-02,13:37:51,2023-04-02,13:43:51,voice
13422610,2023-04-02,12:23:05,2023-04-02,12:33:05,voice
33203447,2023-04-04,11:03:13,2023-04-04,11:11:13,voice
43494120,2023-04-16,12:56:20,2023-04-16,12:57:20,voice
49308377,2023-04-07,17:03:04,2023-04-07,17:06:04,voice
55283042,2023-04-13,11:45:12,2023-04-13,11:53:12,voice
80367693,2023-04-01,12:01:58,2023-04-01,12:06:58,voice
57682339,2023-04-06,10:53:49,2023-04-06,11:03:49,voice
25557864,2023-04-26,17:16:32,2023-04-26,17:20:32,voice
64106144,2023-04-03,12:41:40,2023-04-03,12:51:40,voice
79339778,2023-04-25,10:24:04,2023-04-25,10:30:04,voice
85385143,2023-04-22,10:23:53,2023-04-22,10:32:53,voice
53517355,2023-04-05,14:13:09,2023-04-05,14:22:09,voice
44358270,2023-04-29,12:08:17,2023-04-29,12:09:17,voice
6205424,2023-04-30,12:06:30,2023-04-30,12:14:30,voice
99125885,2023-04-12,13:17:32,2023-04-12,13:22:32,voice
15157999,2023-04-26,10:39:04,2023-04-26,10:44:04,voice
44199935,2023-04-08,11:09:11,2023-04-08,11:14:11,voice
26091331,2023-04-24,13:46:51,2023-04-24,13:49:51,voice
48108321,2023-04-01,13:05:33,2023-04-01,13:10:33,voice
28992156,2023-04-06,13:38:34,2023-04-06,13:41:34,voice
37513940,2023-04-13,11:17:10,2023-04-13,11:22:10,voice
1454581,2023-04-16,13:29:56,2023-04-16,13:31:56,voice
70263161,2023-04-29,10:35:29,2023-04-29,10:38:29,voice
22857064,2023-04-05,11:42:22,2023-04-05,11:52:22,voice
88450892,2023-04-15,13:28:25,2023-04-15,13:32:25,voice
63947942,2023-04-23,11:08:25,2023-04-23,11:18:25,voice
20752054,2023-04-04,12:02:47,2023-04-04,12:04:47,voice
88816600,2023-04-23,11:59:55,2023-04-23,12:08:55,voice
50112443,2023-04-12,11:28:55,2023-04-12,11:36:55,voice
66763445,2023-04-12,12:15:17,2023-04-12,12:19:17,voice
34823105,2023-04-02,11:31:22,2023-04-02,11:32:22,voice
71829246,2023-04-10,11:24:18,2023-04-10,11:30:18,voice
12720597,2023-04-09,12:00:03,2023-04-09,12:05:03,voice
24570433,2023-04-19,12:07:18,2023-04-19,12:08:18,voice
47827203,2023-04-12,13:49:48,2023-04-12,13:51:48,voice
32604102,2023-04-20,10:54:29,2023-04-20,11:01:29,voice
89892186,2023-04-07,14:04:24,2023-04-07,14:09:24,voice
3716637,2023-04-29,12:53:01,2023-04-29,12:59:01,voice
7859283,2023-04-29,13:43:10,2023-04-29,13:48:10,voice
90565579,2023-04-01,13:00:52,2023-04-01,13:08:52,voice
28387161,2023-04-04,13:57:54,2023-04-04,14:00:54,voice
97177203,2023-04-16,12:11:42,2023-04-16,12:17:42,voice
96261571,2023-04-03,11:33:09,2023-04-03,11:39:09,voice
7415229,2023-04-22,12:20:07,2023-04-22,12:28:07,voice
54055149,2023-04-11,12:44:45,2023-04-11,12:48:45,voice
50030006,2023-04-10,13:01:45,2023-04-10,13:11:45,voice
56174479,2023-04-09,13:45:36,2023-04-09,13:47:36,voice
41847274,2023-04-14,13:30:30,2023-04-14,13:39:30,voice
84773791,2023-04-20,13:40:30,2023-04-20,13:44:30,voice
74237316,2023-04-21,13:36:32,2023-04-21,13:37:32,voice
32000847,2023-04-05,13:40:16,2023-04-05,13:50:16,voice
58532274,2023-04-05,13:10:10,2023-04-05,13:13:10,voice
77540104,2023-04-19,13:47:05,2023-04-19,13:50:05,voice
95374709,2023-04-05,10:38:45,2023-04-05,10:43:45,voice
59247369,2023-04-24,10:37:14,2023-04-24,10:45:14,voice
45927075,2023-04-13,13:09:42,2023-04-13,13:10:42,voice
46243263,2023-04-15,11:05:53,2023-04-15,11:10:53,voice
5992288,2023-04-18,14:26:40,2023-04-18,14:30:40,voice
42346025,2023-04-05,12:35:32,2023-04-05,12:43:32,voice
96678932,2023-04-15,13:30:20,2023-04-15,13:33:20,voice
95093111,2023-04-05,12:18:48,2023-04-05,12:20:48,voice
29341756,2023-04-27,12:18:13,2023-04-27,12:21:13,voice
31529957,2023-04-17,12:39:54,2023-04-17,12:40:54,voice
6364858,2023-04-19,13:50:41,2023-04-19,13:53:41,voice
19033393,2023-04-11,11:30:08,2023-04-11,11:34:08,voice
47068012,2023-04-06,13:38:17,2023-04-06,13:42:17,voice
94463939,2023-04-29,13:33:12,2023-04-29,13:37:12,voice
17721112,2023-04-24,12:54:36,2023-04-24,13:00:36,voice
96372495,2023-04-08,11:41:33,2023-04-08,11:44:33,voice
37552851,2023-04-23,14:17:38,2023-04-23,14:26:38,voice
77771498,2023-04-26,12:40:15,2023-04-26,12:42:15,voice
20345191,2023-04-17,12:59:17,2023-04-17,13:04:17,voice
11427248,2023-04-07,11:28:22,2023-04-07,11:37:22,voice
56082976,2023-04-14,11:49:44,2023-04-14,11:54:44,voice
23693119,2023-04-25,13:45:26,2023-04-25,13:54:26,voice
59212899,2023-04-15,11:09:05,2023-04-15,11:15:05,voice
2745685,2023-04-04,10:11:00,2023-04-04,10:17:00,voice
12447696,2023-04-30,12:37:15,2023-04-30,12:43:15,voice
22240950,2023-04-30,10:43:22,2023-04-30,10:44:22,voice
25523237,2023-04-15,14:53:58,2023-04-15,15:00:58,voice
40045796,2023-04-28,12:27:45,2023-04-28,12:28:45,voice
12447610,2023-04-18,10:28:15,2023-04-18,10:32:15,voice
83515080,2023-04-08,10:39:34,2023-04-08,10:40:34,voice
17372122,2023-04-19,13:17:27,2023-04-19,13:21:27,voice
57505884,2023-04-23,11:19:14,2023-04-23,11:23:14,voice
51412096,2023-04-05,13:15:39,2023-04-05,13:25:39,voice
83551215,2023-04-23,13:48:51,2023-04-23,13:57:51,voice
95447109,2023-04-30,10:49:31,2023-04-30,10:50:31,voice
74675825,2023-04-01,12:56:32,2023-04-01,13:01:32,voice
81206794,2023-04-06,13:03:38,2023-04-06,13:11:38,voice
34074010,2023-04-17,13:10:38,2023-04-17,13:18:38,voice
73604972,2023-04-15,13:58:15,2023-04-15,13:59:15,voice
51783169,2023-04-28,13:15:09,2023-04-28,13:25:09,voice
63296202,2023-04-23,11:57:02,2023-04-23,12:07:02,voice
67476212,2023-04-03,11:46:53,2023-04-03,11:55:53,voice
65138502,2023-04-14,12:50:23,2023-04-14,12:56:23,voice
69153735,2023-04-07,10:02:48,2023-04-07,10:06:48,voice
2375778,2023-04-07,13:07:07,2023-04-07,13:16:07,voice
20028520,2023-04-29,12:13:41,2023-04-29,12:16:41,voice
48957542,2023-04-18,11:05:49,2023-04-18,11:11:49,voice
59385653,2023-04-11,13:48:54,2023-04-11,13:51:54,voice
35903855,2023-04-20,14:46:26,2023-04-20,14:53:26,voice
48787376,2023-04-06,12:37:28,2023-04-06,12:39:28,voice
84805798,2023-04-19,12:44:41,2023-04-19,12:53:41,voice
55238016,2023-04-11,13:52:00,2023-04-11,14:02:00,voice
67516559,2023-04-05,10:19:56,2023-04-05,10:25:56,voice
57531868,2023-04-09,11:03:13,2023-04-09,11:13:13,voice
62163381,2023-04-10,11:21:06,2023-04-10,11:31:06,voice
80346303,2023-04-01,12:23:29,2023-04-01,12:30:29,voice
75334817,2023-04-17,13:27:58,2023-04-17,13:35:58,voice
73130850,2023-04-14,13:35:27,2023-04-14,13:36:27,voice
81776025,2023-04-24,10:02:33,2023-04-24,10:12:33,voice
52836296,2023-04-27,11:45:24,2023-04-27,11:48:24,voice
54633626,2023-04-01,13:12:44,2023-04-01,13:14:44,voice
8656670,2023-04-12,11:52:16,2023-04-12,11:56:16,voice
19784672,2023-04-17,10:54:07,2023-04-17,10:55:07,voice
30881259,2023-04-22,10:02:40,2023-04-22,10:10:40,voice
7252820,2023-04-08,12:34:34,2023-04-08,12:37:34,voice
35508086,2023-04-27,12:51:43,2023-04-27,13:01:43,voice
52057185,2023-04-22,11:13:38,2023-04-22,11:16:38,voice
40423733,2023-04-06,12:41:13,2023-04-06,12:43:13,voice
23663427,2023-04-17,11:30:17,2023-04-17,11:40:17,voice
83913073,2023-04-28,13:41:25,2023-04-28,13:45:25,voice
33775139,2023-04-25,12:18:17,2023-04-25,12:20:17,voice
85588032,2023-04-07,13:13:08,2023-04-07,13:15:08,voice
35830525,2023-04-08,11:30:28,2023-04-08,11:35:28,voice
91118868,2023-04-25,12:27:19,2023-04-25,12:32:19,voice
25701961,2023-04-09,12:53:44,2023-04-09,12:59:44,voice
71737757,2023-04-23,12:00:22,2023-04-23,12:09:22,voice
91393241,2023-04-13,13:12:55,2023-04-13,13:22:55,voice
58393344,2023-04-15,13:27:53,2023-04-15,13:34:53,voice
98828009,2023-04-04,12:16:06,2023-04-04,12:23:06,voice
84955905,2023-04-15,13:20:36,2023-04-15,13:28:36,voice
61058229,2023-04-18,09:24:10,2023-04-18,09:30:10,voice
36619086,2023-04-22,12:49:41,2023-04-22,12:56:41,voice
69483176,2023-04-25,09:29:56,2023-04-25,09:30:56,voice
11473644,2023-04-14,11:54:11,2023-04-14,12:04:11,voice
42545008,2023-04-29,12:44:07,2023-04-29,12:48:07,voice
72485079,2023-04-13,12:44:47,2023-04-13,12:49:47,voice
33849078,2023-04-17,09:31:54,2023-04-17,09:40:54,voice
26195481,2023-04-04,10:06:12,2023-04-04,10:15:12,voice
89702729,2023-04-08,12:02:48,2023-04-08,12:11:48,voice
22945296,2023-04-11,11:41:35,2023-04-11,11:45:35,voice
20460671,2023-04-06,13:36:49,2023-04-06,13:41:49,voice
32501489,2023-04-29,10:38:13,2023-04-29,10:43:13,voice
39840895,2023-04-28,11:15:34,2023-04-28,11:16:34,voice
99899465,2023-04-13,12:45:24,2023-04-13,12:52:24,voice
86526845,2023-04-21,11:47:57,2023-04-21,11:53:57,voice
17161541,2023-04-26,12:46:03,2023-04-26,12:48:03,voice
67845581,2023-04-23,11:45:51,2023-04-23,11:52:51,voice
61455549,2023-04-07,12:30:02,2023-04-07,12:33:02,voice
29947489,2023-04-17,12:39:17,2023-04-17,12:43:17,voice
84155042,2023-04-05,11:19:05,2023-04-05,11:20:05,voice
10055139,2023-04-06,13:49:26,2023-04-06,13:58:26,voice
86190603,2023-04-29,12:15:06,2023-04-29,12:20:06,voice
60844340,2023-04-10,11:36:11,2023-04-10,11:45:11,voice
78325347,2023-04-23,11:45:31,2023-04-23,11:50:31,voice
26968542,2023-04-12,10:44:09,2023-04-12,10:52:09,voice
46591172,2023-04-14,10:35:38,2023-04-14,10:43:38,voice
90158433,2023-04-27,12:43:47,2023-04-27,12:50:47,voice
60647753,2023-04-16,12:24:13,2023-04-16,12:29:13,voice
41806482,2023-04-12,13:00:44,2023-04-12,13:02:44,voice
17924151,2023-04-16,13:58:49,2023-04-16,14:00:49,voice
61848474,2023-04-01,13:12:55,2023-04-01,13:19:55,voice
75563032,2023-04-13,13:32:06,2023-04-13,13:36:06,voice
14474690,2023-04-01,13:47:35,2023-04-01,13:49:35,voice
79137346,2023-04-07,11:02:41,2023-04-07,11:08:41,voice
73993435,2023-04-16,13:30:15,2023-04-16,13:34:15,voice
7593471,2023-04-16,11:09:54,2023-04-16,11:13:54,voice
92629873,2023-04-25,11:27:30,2023-04-25,11:33:30,voice
72740505,2023-04-18,13:17:45,2023-04-18,13:23:45,voice
48717000,2023-04-24,13:41:28,2023-04-24,13:48:28,voice
65846091,2023-04-22,12:40:01,2023-04-22,12:43:01,voice
27498849,2023-04-11,12:59:47,2023-04-11,13:04:47,voice
13762120,2023-04-19,13:51:45,2023-04-19,13:55:45,voice
78767026,2023-04-25,13:19:02,2023-04-25,13:22:02,voice
50968731,2023-04-06,11:16:14,2023-04-06,11:26:14,voice
20118913,2023-04-09,11:55:13,2023-04-09,12:01:13,voice
74723376,2023-04-05,11:55:36,2023-04-05,12:00:36,voice
30872091,2023-04-15,12:25:49,2023-04-15,12:29:49,voice
81283074,2023-04-03,12:51:15,2023-04-03,12:52:15,voice
84850971,2023-04-05,09:51:52,2023-04-05,09:54:52,voice
45101377,2023-04-26,11:59:17,2023-04-26,12:00:17,voice
47874782,2023-04-08,12:32:51,2023-04-08,12:37:51,voice
34797896,2023-04-19,12:38:52,2023-04-19,12:42:52,voice
23385640,2023-04-29,13:46:42,2023-04-29,13:48:42,voice
76696588,2023-04-28,11:05:02,2023-04-28,11:12:02,voice
12100500,2023-04-14,11:08:15,2023-04-14,11:09:15,voice
28963066,2023-04-22,12:30:14,2023-04-22,12:38:14,voice
68079193,2023-04-26,12:36:44,2023-04-26,12:40:44,voice
36999346,2023-04-01,11:45:27,2023-04-01,11:48:27,voice
2918276,2023-04-16,12:58:05,2023-04-16,13:03:05,voice
74889453,2023-04-22,12:34:59,2023-04-22,12:39:59,voice
60651746,2023-04-07,12:19:23,2023-04-07,12:27:23,voice
35769484,2023-04-01,11:46:00,2023-04-01,11:49:00,voice
76433292,2023-04-22,11:35:25,2023-04-22,11:40:25,voice
11691709,2023-04-21,12:13:11,2023-04-21,12:18:11,voice
19440982,2023-04-18,13:23:51,2023-04-18,13:32:51,voice
97291515,2023-04-22,11:16:27,2023-04-22,11:22:27,voice
76478178,2023-04-27,12:25:21,2023-04-27,12:29:21,voice
40061856,2023-04-20,12:35:36,2023-04-20,12:45:36,voice
6980679,2023-04-26,13:58:27,2023-04-26,14:00:27,voice
9732526,2023-04-26,11:12:02,2023-04-26,11:20:02,voice
55075871,2023-04-17,11:19:26,2023-04-17,11:20:26,voice
70235720,2023-04-10,13:46:13,2023-04-10,13:49:13,voice
63166439,2023-04-04,11:28:13,2023-04-04,11:36:13,voice
3961288,2023-04-07,11:56:48,2023-04-07,11:57:48,voice
23608507,2023-04-17,10:21:42,2023-04-17,10:28:42,voice
9570674,2023-04-01,11:09:21,2023-04-01,11:15:21,voice
28426732,2023-04-23,11:38:52,2023-04-23,11:40:52,voice
98252280,2023-04-30,10:52:04,2023-04-30,10:59:04,voice
93000754,2023-04-15,12:44:52,2023-04-15,12:50:52,voice
20992823,2023-04-09,11:24:17,2023-04-09,11:34:17,voice
23442883,2023-04-03,13:28:32,2023-04-03,13:29:32,voice
53309984,2023-04-23,13:34:32,2023-04-23,13:42:32,voice
17934557,2023-04-25,12:44:59,2023-04-25,12:46:59,voice
77173897,2023-04-07,11:55:36,2023-04-07,12:00:36,voice
82915123,2023-04-29,12:26:44,2023-04-29,12:31:44,voice
48626919,2023-04-04,12:58:40,2023-04-04,13:08:40,voice
97429021,2023-04-21,12:36:25,2023-04-21,12:41:25,voice
14888878,2023-04-23,11:25:30,2023-04-23,11:33:30,voice
96860288,2023-04-27,13:28:05,2023-04-27,13:38:05,voice
27583834,2023-04-20,09:35:06,2023-04-20,09:44:06,voice
23315508,2023-04-08,13:03:47,2023-04-08,13:09:47,voice
44714715,2023-04-28,13:18:47,2023-04-28,13:25:47,voice
28507207,2023-04-01,12:36:27,2023-04-01,12:43:27,voice
29774790,2023-04-15,11:13:06,2023-04-15,11:19:06,voice
39517563,2023-04-24,13:29:13,2023-04-24,13:32:13,voice
38973797,2023-04-22,11:30:53,2023-04-22,11:40:53,voice
32055434,2023-04-09,12:18:14,2023-04-09,12:25:14,voice
38278470,2023-04-16,11:29:38,2023-04-16,11:38:38,voice
40581040,2023-04-05,12:09:29,2023-04-05,12:16:29,voice
25341618,2023-04-28,11:59:44,2023-04-28,12:03:44,voice
50544618,2023-04-17,14:12:13,2023-04-17,14:18:13,voice
85719192,2023-04-20,11:39:43,2023-04-20,11:47:43,voice
88939444,2023-04-02,12:35:27,2023-04-02,12:41:27,voice
89544470,2023-04-02,12:16:10,2023-04-02,12:18:10,voice
93423779,2023-04-01,12:58:11,2023-04-01,13:05:11,voice
14456014,2023-04-04,12:55:24,2023-04-04,13:02:24,voice
96613359,2023-04-13,13:26:38,2023-04-13,13:32:38,voice
82565449,2023-04-25,13:30:11,2023-04-25,13:39:11,voice
40412508,2023-04-18,12:19:55,2023-04-18,12:27:55,voice
29859898,2023-04-22,12:42:01,2023-04-22,12:48:01,voice
57169891,2023-04-10,13:37:45,2023-04-10,13:43:45,voice
24383382,2023-04-09,13:22:09,2023-04-09,13:29:09,voice
13458711,2023-04-24,10:26:46,2023-04-24,10:33:46,voice
20119895,2023-04-01,11:44:14,2023-04-01,11:53:14,voice
51975923,2023-04-09,11:49:46,2023-04-09,11:53:46,voice
68875824,2023-04-15,11:34:08,2023-04-15,11:40:08,voice
82006958,2023-04-27,12:16:49,2023-04-27,12:22:49,voice
79054502,2023-04-25,11:42:17,2023-04-25,11:52:17,voice
53333960,2023-04-24,13:20:20,2023-04-24,13:22:20,voice
60849215,2023-04-21,11:01:19,2023-04-21,11:11:19,voice
72246560,2023-04-14,11:17:32,2023-04-14,11:25:32,voice
6171943,2023-04-13,12:36:17,2023-04-13,12:41:17,voice
69780531,2023-04-28,11:36:27,2023-04-28,11:38:27,voice
4331751,2023-04-30,11:04:52,2023-04-30,11:08:52,voice
84055403,2023-04-11,11:21:59,2023-04-11,11:22:59,voice
76426976,2023-04-20,13:15:00,2023-04-20,13:17:00,voice
51979736,2023-04-06,12:17:10,2023-04-06,12:26:10,voice
13215122,2023-04-17,12:01:51,2023-04-17,12:11:51,voice
17053174,2023-04-12,12:34:03,2023-04-12,12:36:03,voice
1105342,2023-04-02,11:53:36,2023-04-02,11:59:36,voice
47820954,2023-04-05,13:42:32,2023-04-05,13:43:32,voice
32776758,2023-04-22,13:40:19,2023-04-22,13:49:19,voice
3959351,2023-04-12,11:57:22,2023-04-12,12:07:22,voice
11195860,2023-04-21,13:12:44,2023-04-21,13:16:44,voice
23473756,2023-04-18,13:30:19,2023-04-18,13:35:19,voice
45402227,2023-04-17,09:08:39,2023-04-17,09:13:39,voice
55893961,2023-04-24,10:38:33,2023-04-24,10:44:33,voice
59913412,2023-04-17,12:15:01,2023-04-17,12:19:01,voice
75839602,2023-04-24,11:31:11,2023-04-24,11:36:11,voice
42203294,2023-04-02,13:52:04,2023-04-02,13:56:04,voice
94358322,2023-04-13,11:55:28,2023-04-13,12:00:28,voice
29650205,2023-04-16,13:45:52,2023-04-16,13:52:52,voice
20629216,2023-04-25,11:54:45,2023-04-25,12:01:45,voice
47126418,2023-04-14,12:52:12,2023-04-14,12:58:12,voice
57525386,2023-04-05,13:36:08,2023-04-05,13:41:08,voice
73888117,2023-04-12,11:02:52,2023-04-12,11:10:52,voice
5507698,2023-04-11,12:32:02,2023-04-11,12:36:02,voice
35233700,2023-04-04,12:28:52,2023-04-04,12:37:52,voice
18998827,2023-04-20,13:50:54,2023-04-20,13:53:54,voice
70931513,2023-04-20,11:55:23,2023-04-20,12:03:23,voice
54378812,2023-04-11,11:12:59,2023-04-11,11:19:59,voice
36235382,2023-04-18,12:10:54,2023-04-18,12:16:54,voice
81964675,2023-04-19,13:13:51,2023-04-19,13:14:51,voice
36114954,2023-04-07,11:40:14,2023-04-07,11:49:14,voice
73457547,2023-04-26,11:14:15,2023-04-26,11:22:15,voice
20230000,2023-04-10,11:25:19,2023-04-10,11:27:19,voice
89039910,2023-04-27,13:30:32,2023-04-27,13:35:32,voice
62677478,2023-04-12,12:26:37,2023-04-12,12:28:37,voice
22684024,2023-04-21,12:17:52,2023-04-21,12:22:52,voice
71712168,2023-04-05,13:53:59,2023-04-05,13:54:59,voice
73350773,2023-04-18,13:22:59,2023-04-18,13:26:59,voice
23180250,2023-04-08,12:47:27,2023-04-08,12:53:27,voice
79139798,2023-04-07,12:00:42,2023-04-07,12:02:42,voice
33790750,2023-04-08,11:42:56,2023-04-08,11:46:56,voice
33189159,2023-04-02,13:35:10,2023-04-02,13:37:10,voice
71896088,2023-04-18,12:24:41,2023-04-18,12:30:41,voice
43464721,2023-04-15,12:55:39,2023-04-15,13:03:39,voice
46755390,2023-04-27,11:05:25,2023-04-27,11:06:25,voice
8654468,2023-04-24,12:37:29,2023-04-24,12:45:29,voice
67636392,2023-04-09,11:54:05,2023-04-09,11:58:05,voice
6224353,2023-04-17,11:22:31,2023-04-17,11:30:31,voice
80169193,2023-04-28,11:37:47,2023-04-28,11:38:47,voice
87361715,2023-04-04,12:52:29,2023-04-04,12:54:29,voice
44839699,2023-04-23,11:17:35,2023-04-23,11:25:35,voice
29381374,2023-04-11,13:07:37,2023-04-11,13:12:37,voice
47544320,2023-04-17,11:00:34,2023-04-17,11:06:34,voice
86920865,2023-04-11,11:48:18,2023-04-11,11:49:18,voice
44211882,2023-04-25,12:54:55,2023-04-25,13:03:55,voice
36184057,2023-04-26,11:20:36,2023-04-26,11:28:36,voice
86911175,2023-04-28,15:08:53,2023-04-28,15:10:53,voice
5147380,2023-04-29,13:55:14,2023-04-29,13:58:14,voice
80402651,2023-04-20,12:23:13,2023-04-20,12:30:13,voice
49719700,2023-04-29,11:34:45,2023-04-29,11:38:45,voice
65033642,2023-04-04,11:31:01,2023-04-04,11:37:01,voice
68165611,2023-04-26,12:51:46,2023-04-26,13:01:46,voice
